Année;Mois;Jour;Heure;Minute;Jour Semaine;langue;Nombre de mots du message;Reponse ?;Mot_frequent_1;Freq_dist_1;Mot_frequent_2;Freq_dist_2;Mot_frequent_3;Freq_dist_3;Mot_frequent_4;Freq_dist_4;Mot_frequent_5;Freq_dist_5;Mots_rares_1;Mots_rares_2;Mots_rares_3;Mots_rares_4;Mots_rares_5;Catégorie;Sentiment_neg;Sentiment_pos;Sentiment_neu;Sentiment_global;datetime
2010;6;22;4;1;Tuesday;British English;26;False;on;2;to;2;is;2;i;1;finished;1;i;finished;everything;my;list;autres;0,0;0,201;0,799;0,7003;2010-06-22 04:01:00
2010;6;22;4;35;Tuesday;British English;88;True;as;4;a;4;does;3;cpu;3;hashing;2;noticed;that;performance;vary;between;autres;0,0;0,051;0,949;0,5267;2010-06-22 04:35:00
2010;6;22;16;39;Tuesday;British English;31;True;to;3;it;2;i;2;that;2;too;1;too;late;now;for;feature;autres;0,0;0,0;1,0;0,0;2010-06-22 16:39:00
2010;6;22;16;51;Tuesday;British English;50;True;to;3;the;3;it;3;user;2;every;2;certainly;too;trivial;clutter;attention;communauté;0,021;0,134;0,845;0,7096;2010-06-22 16:51:00
2010;6;22;17;2;Tuesday;British English;75;True;the;4;be;3;to;3;would;2;is;2;quote;lachesis;on;june;amit;autres;0,04;0,06;0,9;0,1436;2010-06-22 17:02:00
2010;6;22;17;37;Tuesday;British English;36;True;for;2;to;2;here;1;windows;1;testing;1;windows;see;only;download;this;technique;0,052;0,048;0,9;-0,0418;2010-06-22 17:37:00
2010;6;22;19;11;Tuesday;British English;72;True;that;4;it;3;the;3;directory;3;with;3;quote;davidonpda;on;june;fatal;technique;0,136;0,0;0,864;-0,8645;2010-06-22 19:11:00
2010;6;22;19;25;Tuesday;British English;20;True;appdata;3;davidonpda;1;were;1;you;1;also;1;were;you;also;running;build;technique;0,0;0,0;1,0;0,0;2010-06-22 19:25:00
2010;6;22;19;46;Tuesday;British English;226;True;the;17;files;7;you;6;if;6;it;5;figured;out;faster;than;i;technique;0,106;0,097;0,797;-0,6554;2010-06-22 19:46:00
2010;6;22;22;23;Tuesday;British English;39;True;that;2;increase;2;to;2;laszlo;1;figured;1;laszlo;figured;out;enabling;some;autres;0,0;0,162;0,838;0,6794;2010-06-22 22:23:00
2010;6;24;17;40;Thursday;British English;77;True;to;4;for;3;the;3;you;3;removed;2;linux;see;contains;both;added;autres;0,027;0,064;0,909;0,4588;2010-06-24 17:40:00
2010;6;25;2;17;Friday;British English;169;True;on;8;the;7;it;7;a;6;version;6;experience;knows;how;install;library;autres;0,038;0,087;0,875;0,8557;2010-06-25 02:17:00
2010;6;25;14;10;Friday;British English;79;True;the;4;a;3;from;3;to;3;linux;3;thanks;perfect;windows;probably;newer;autres;0,0;0,132;0,868;0,8625;2010-06-25 14:10:00
2010;6;25;21;15;Friday;British English;74;True;without;5;irc;5;it;5;can;3;a;2;we;need;more;details;about;technique;0,0;0,051;0,949;0,5927;2010-06-25 21:15:00
2010;6;25;22;40;Friday;British English;82;True;it;5;on;2;irc;2;can;2;use;2;quote;laszlo;june;pmi;run;communauté;0,0;0,172;0,828;0,9367;2010-06-25 22:40:00
2010;6;26;0;32;Saturday;British English;20;True;lets;1;try;1;using;1;laszlo;1;instead;1;lets;try;using;instead;of;autres;0,0;0,0;1,0;0,0;2010-06-26 00:32:00
2010;6;26;14;28;Saturday;British English;43;True;freenode;2;is;2;of;2;too;1;visible;1;too;right;in;the;middle;autres;0,0;0,147;0,853;0,6908;2010-06-26 14:28:00
2010;6;26;15;10;Saturday;British English;40;True;the;3;menu;3;of;2;with;2;you;2;first;panel;status;bar;is;autres;0,0;0,121;0,879;0,6249;2010-06-26 15:10:00
2010;6;26;17;2;Saturday;British English;15;False;is;1;it;1;about;1;time;1;we;1;is;it;about;time;we;autres;0,172;0,0;0,828;-0,4019;2010-06-26 17:02:00
2010;6;26;19;21;Saturday;British English;13;True;removed;2;changed;1;the;1;version;1;number;1;changed;the;version;number;to;autres;0,0;0,098;0,902;0,0772;2010-06-26 19:21:00
2010;6;26;20;58;Saturday;British English;191;True;a;9;to;5;app;5;there;4;the;4;quote;june;pmyou;course;use;économie;0,024;0,101;0,875;0,9364;2010-06-26 20:58:00
2010;6;26;21;6;Saturday;British English;13;True;the;2;linux;1;release;1;candidate;1;in;1;linux;release;candidate;in;almost;autres;0,0;0,155;0,845;0,2975;2010-06-26 21:06:00
2010;6;26;21;39;Saturday;British English;52;True;you;5;the;3;a;2;time;2;always;2;many;big;isps;give;new;autres;0,076;0,043;0,881;-0,1764;2010-06-26 21:39:00
2010;6;27;12;43;Sunday;British English;74;True;but;3;for;3;and;3;that;3;the;2;sounds;like;first;some;things;technique;0,017;0,163;0,82;0,9154;2010-06-27 12:43:00
2010;6;27;13;2;Sunday;British English;78;True;for;8;the;3;about;2;using;2;bitcoind;2;thought;starting;out;without;bitcoin;communauté;0,039;0,158;0,803;0,885;2010-06-27 13:02:00
2010;6;27;15;30;Sunday;British English;77;True;could;4;i;3;not;2;much;2;for;2;mingw;still;only;has;good;autres;0,0;0,106;0,894;0,8156;2010-06-27 15:30:00
2010;6;27;19;6;Sunday;British English;124;True;the;8;to;7;a;7;hash;6;new;4;answer;similar;question;how;recover;technique;0,123;0,113;0,764;-0,3167;2010-06-27 19:06:00
2010;7;2;19;21;Friday;British English;138;True;to;8;the;4;connections;4;of;4;be;4;thanks;feedback;on;thing;could;communauté;0,04;0,223;0,737;0,978;2010-07-02 19:21:00
2010;7;2;20;37;Friday;British English;41;True;is;3;a;2;i;2;to;2;quote;1;quote;dkaparis;on;june;pmon;autres;0,0;0,0;1,0;0,0;2010-07-02 20:37:00
2010;7;2;21;57;Friday;British English;13;True;reverted;1;to;1;links;1;removed;1;is;1;to;is;now;so;go;technique;0,0;0,0;1,0;0,0;2010-07-02 21:57:00
2010;7;2;22;3;Friday;British English;68;True;to;3;and;2;it;2;as;2;i;2;back;download;check;over;soon;autres;0,0;0,156;0,844;0,8358;2010-07-02 22:03:00
2010;7;2;22;20;Friday;British English;59;True;connections;3;to;2;in;2;more;2;than;2;i;reduced;max;outbound;from;autres;0,036;0,067;0,897;0,2023;2010-07-02 22:20:00
2010;7;4;21;52;Sunday;British English;14;True;laszlo;1;build;1;is;1;going;1;to;1;build;is;going;to;be;autres;0,0;0,202;0,798;0,5079;2010-07-04 21:52:00
2010;7;5;21;31;Monday;British English;131;True;to;8;a;6;the;5;this;4;not;4;did;come;my;senses;after;économie;0,062;0,102;0,836;0,7453;2010-07-05 21:31:00
2010;7;6;18;32;Tuesday;British English;124;False;the;7;to;6;a;5;and;4;version;3;announcing;bitcoin;digital;currency;using;technique;0,032;0,061;0,907;0,555;2010-07-06 18:32:00
2010;7;6;19;43;Tuesday;British English;2;True;releasedhttp;1;N/A;0;N/A;0;N/A;0;N/A;0;N/A;N/A;N/A;N/A;N/A;autres;0,0;0,0;1,0;0,0;2010-07-06 19:43:00
2010;7;7;1;31;Wednesday;British English;121;True;to;4;and;4;the;3;server;3;a;3;everybody;needs;connect;same;channel;autres;0,023;0,109;0,869;0,8653;2010-07-07 01:31:00
2010;7;8;18;24;Thursday;British English;55;True;in;3;to;3;it;3;from;2;the;2;thanks;for;finding;we;switched;technique;0,0;0,086;0,914;0,6124;2010-07-08 18:24:00
2010;7;8;19;12;Thursday;British English;250;True;the;23;to;14;would;7;of;7;it;6;hard;imagine;internet;have;deliberately;technique;0,07;0,021;0,909;-0,8979;2010-07-08 19:12:00
2010;7;9;3;1;Friday;British English;49;True;the;4;i;3;in;3;it;3;a;2;think;see;where;problem;recently;économie;0,038;0,126;0,836;0,6542;2010-07-09 03:01:00
2010;7;9;3;28;Friday;British English;199;True;the;17;to;12;silver;6;of;5;it;4;what;op;described;is;called;économie;0,032;0,051;0,917;0,7076;2010-07-09 03:28:00
2010;7;9;15;37;Friday;British English;30;True;the;3;tested;2;this;2;i;1;with;1;i;with;a;account;name;autres;0,0;0,11;0,89;0,516;2010-07-09 15:37:00
2010;7;10;12;58;Saturday;British English;134;True;to;9;the;9;you;8;it;6;connect;4;thinking;about;how;kind;of;technique;0,058;0,034;0,908;-0,323;2010-07-10 12:58:00
2010;7;10;13;36;Saturday;British English;85;True;the;7;if;3;it;3;stronger;3;something;2;quote;llama;on;july;and;technique;0,031;0,154;0,816;0,8625;2010-07-10 13:36:00
2010;7;14;16;22;Wednesday;British English;57;True;was;4;for;3;cpu;3;protection;3;getting;3;that;responsible;blocks;cycles;vs;sécurité;0,072;0,098;0,83;0,3866;2010-07-14 16:22:00
2010;7;14;16;29;Wednesday;British English;89;True;you;5;it;5;the;4;in;3;to;3;select;process;task;right;belownormal;autres;0,024;0,0;0,976;-0,2732;2010-07-14 16:29:00
2010;7;14;17;4;Wednesday;British English;24;True;thanks;1;for;1;making;1;that;1;difficulty;1;thanks;for;making;that;difficulty;autres;0,087;0,185;0,727;0,4019;2010-07-14 17:04:00
2010;7;14;17;34;Wednesday;British English;20;True;wxwidgets;3;it;2;does;1;work;1;with;1;work;with;needs;there;a;autres;0,118;0,0;0,882;-0,34;2010-07-14 17:34:00
2010;7;14;17;38;Wednesday;British English;55;True;it;3;to;3;the;3;priority;3;is;2;laszlo;corrected;but;unfortunately;was;autres;0,185;0,048;0,767;-0,8126;2010-07-14 17:38:00
2010;7;14;18;2;Wednesday;British English;77;True;to;5;the;4;this;3;be;3;or;3;is;second;time;seen;must;sécurité;0,119;0,021;0,86;-0,8047;2010-07-14 18:02:00
2010;7;14;18;25;Wednesday;British English;68;True;to;4;it;4;is;3;language;2;set;2;what;your;computer;dutch;those;technique;0,096;0,035;0,869;-0,6662;2010-07-14 18:25:00
2010;7;14;18;45;Wednesday;British English;261;True;to;13;the;12;a;10;it;8;i;8;initially;tries;incorrectly;set;itself;autres;0,088;0,031;0,88;-0,9326;2010-07-14 18:45:00
2010;7;14;18;56;Wednesday;British English;116;True;is;4;the;3;you;3;have;3;it;3;microsoft;security;essentials;protection;blocking;technique;0,224;0,013;0,763;-0,9828;2010-07-14 18:56:00
2010;7;14;20;25;Wednesday;British English;124;True;your;5;it;5;on;4;solving;4;of;4;quote;knightmb;july;pmso;if;sécurité;0,087;0,174;0,739;0,8544;2010-07-14 20:25:00
2010;7;14;21;10;Wednesday;British English;139;True;it;9;the;8;a;4;lightweight;4;not;4;outlines;block;in;pdf;called;technique;0,05;0,032;0,918;-0,1323;2010-07-14 21:10:00
2010;7;15;0;18;Thursday;British English;14;True;the;3;ok;1;undocumented;1;switch;1;which;1;undocumented;switch;which;uploaded;change;autres;0,0;0,184;0,816;0,4466;2010-07-15 00:18:00
2010;7;15;14;5;Thursday;British English;26;True;this;2;more;1;directly;1;http;1;will;1;more;will;be;posting;release;autres;0,093;0,079;0,828;-0,1027;2010-07-15 14:05:00
2010;7;15;14;33;Thursday;British English;43;True;it;3;link;2;the;2;compiler;2;would;2;we;even;specify;linking;so;autres;0,046;0,0;0,954;-0,2411;2010-07-15 14:33:00
2010;7;15;14;59;Thursday;British English;45;True;the;4;cpu;3;is;3;priority;3;it;3;then;all;time;generate;which;autres;0,054;0,056;0,89;0,0258;2010-07-15 14:59:00
2010;7;15;17;5;Thursday;British English;81;False;is;3;to;3;fix;3;for;3;it;2;this;a;bugfix;maintenance;it;technique;0,088;0,0;0,912;-0,743;2010-07-15 17:05:00
2010;7;15;17;23;Thursday;British English;26;True;a;3;backup;3;it;2;to;2;well;1;it;hurt;do;and;good;communauté;0,103;0,198;0,699;0,1501;2010-07-15 17:23:00
2010;7;15;17;56;Thursday;British English;63;True;you;4;is;3;the;3;i;2;think;2;have;particular;system;laggy;running;autres;0,043;0,043;0,913;0,0;2010-07-15 17:56:00
2010;7;15;18;30;Thursday;British English;311;True;the;26;to;10;i;9;in;9;a;7;quote;amok;here;for;while;technique;0,089;0,017;0,894;-0,9729;2010-07-15 18:30:00
2010;7;15;18;37;Thursday;British English;96;True;the;6;a;3;file;3;src;3;from;3;i;uploaded;an;updated;for;technique;0,118;0,0;0,882;-0,9146;2010-07-15 18:37:00
2010;7;15;18;43;Thursday;British English;114;True;the;16;to;6;links;5;on;4;from;3;quote;smoketoomuch;july;pmi;recommend;autres;0,0;0,016;0,984;0,1901;2010-07-15 18:43:00
2010;7;15;19;12;Thursday;British English;20;True;the;3;and;2;thanks;1;for;1;spanish;1;thanks;for;spanish;french;edited;autres;0,157;0,117;0,726;-0,2481;2010-07-15 19:12:00
2010;7;15;21;40;Thursday;British English;145;True;the;9;cpu;8;you;5;bitcoin;4;to;4;quote;knightmb;july;pmon;priority;technique;0,014;0,046;0,94;0,5787;2010-07-15 21:40:00
2010;7;15;22;7;Thursday;British English;61;True;the;4;for;3;on;2;linux;2;minimize;2;quote;knightmb;july;pmon;client;technique;0,0;0,049;0,951;0,4436;2010-07-15 22:07:00
2010;7;15;22;10;Thursday;British English;32;True;in;3;quote;1;from;1;db;1;on;1;quote;db;on;july;pmthe;autres;0,0;0,083;0,917;0,4019;2010-07-15 22:10:00
2010;7;15;22;18;Thursday;British English;61;True;it;4;that;3;to;3;or;3;you;2;surprising;never;heard;of;before;autres;0,028;0,04;0,932;0,1926;2010-07-15 22:18:00
2010;7;15;22;22;Thursday;British English;17;True;the;3;fix;1;for;1;thread;1;priority;1;fix;for;thread;priority;level;autres;0,0;0,0;1,0;0,0;2010-07-15 22:22:00
2010;7;15;23;23;Thursday;British English;145;True;the;11;it;6;that;6;startup;5;folder;4;quote;rhorning;july;pmi;although;technique;0,027;0,06;0,913;0,4361;2010-07-15 23:23:00
2010;7;15;23;41;Thursday;British English;49;True;is;3;the;3;an;2;icon;2;size;2;quote;bdonlan;on;july;pmin;autres;0,0;0,057;0,943;0,4329;2010-07-15 23:41:00
2010;7;16;0;44;Friday;British English;32;True;it;3;the;3;or;2;run;1;with;1;run;it;with;undocumented;switch;autres;0,091;0,0;0,909;-0,4767;2010-07-16 00:44:00
2010;7;16;2;2;Friday;British English;35;True;is;2;btc;1;seems;1;like;1;a;1;btc;seems;like;a;lot;autres;0,042;0,128;0,831;0,4404;2010-07-16 02:02:00
2010;7;16;2;43;Friday;British English;19;True;must;2;be;2;that;1;it;1;looking;1;that;it;looking;for;a;autres;0,0;0,093;0,907;0,1901;2010-07-16 02:43:00
2010;7;16;14;46;Friday;British English;60;True;the;4;it;4;increase;4;days;3;is;2;difficulty;currently;about;to;again;technique;0,038;0,147;0,815;0,7003;2010-07-16 14:46:00
2010;7;16;14;52;Friday;British English;60;True;the;4;you;4;in;3;i;2;do;2;first;time;seen;this;many;technique;0,084;0,0;0,916;-0,6322;2010-07-16 14:52:00
2010;7;16;14;55;Friday;British English;19;True;the;2;please;1;try;1;release;1;candidate;1;please;try;release;it;should;autres;0,0;0,224;0,776;0,5994;2010-07-16 14:55:00
2010;7;16;15;1;Friday;British English;41;True;it;4;your;2;bitcoin;1;automatically;1;rebroadcasts;1;bitcoin;automatically;rebroadcasts;transactions;if;technique;0,168;0,027;0,805;-0,743;2010-07-16 15:01:00
2010;7;16;15;9;Friday;British English;27;True;the;2;it;2;because;1;of;1;all;1;because;of;all;dependencies;that;autres;0,147;0,0;0,853;-0,5096;2010-07-16 15:09:00
2010;7;16;15;37;Friday;British English;132;True;the;11;in;4;for;4;code;4;function;4;libraries;but;probably;tell;not;autres;0,062;0,081;0,857;0,4033;2010-07-16 15:37:00
2010;7;16;16;13;Friday;British English;169;True;to;9;the;5;we;5;with;5;a;5;bit;use;more;quickly;computers;technique;0,143;0,075;0,781;-0,929;2010-07-16 16:13:00
2010;7;16;16;47;Friday;British English;112;True;a;6;it;6;to;6;the;5;that;4;many;businesses;are;like;for;communauté;0,052;0,034;0,914;-0,4561;2010-07-16 16:47:00
2010;7;16;16;56;Friday;British English;38;True;to;3;a;3;as;2;it;1;adjusted;1;it;adjusted;few;minutes;typical;technique;0,183;0,053;0,763;-0,6249;2010-07-16 16:56:00
2010;7;16;17;15;Friday;British English;139;True;a;8;the;8;it;5;in;4;to;4;wxwidgets;so;may;little;since;technique;0,0;0,085;0,915;0,891;2010-07-16 17:15:00
2010;7;16;17;26;Friday;British English;90;True;you;6;to;6;connections;5;more;3;gateway;3;good;going;than;lan;connect;technique;0,0;0,108;0,892;0,8481;2010-07-16 17:26:00
2010;7;16;17;29;Friday;British English;34;True;that;3;you;3;hours;2;before;2;yes;1;about;conf;blocks;per;hour;autres;0,052;0,176;0,771;0,6705;2010-07-16 17:29:00
2010;7;16;17;47;Friday;British English;5;True;no;1;not;1;related;1;at;1;all;1;not;related;at;N/A;N/A;autres;0,355;0,0;0,645;-0,296;2010-07-16 17:47:00
2010;7;16;17;58;Friday;British English;13;True;neat;1;just;1;increased;1;by;1;times;1;neat;just;increased;by;so;autres;0,0;0,338;0,662;0,6249;2010-07-16 17:58:00
2010;7;16;18;23;Friday;British English;62;True;to;5;the;3;you;3;i;2;and;2;been;trying;encourage;someone;write;autres;0,042;0,156;0,802;0,7717;2010-07-16 18:23:00
2010;7;16;18;43;Friday;British English;71;True;the;4;to;4;blocks;3;per;3;block;3;difficulty;is;trying;keep;it;technique;0,177;0,071;0,752;-0,7436;2010-07-16 18:43:00
2010;7;16;19;45;Friday;British English;286;False;the;21;to;14;a;9;you;9;it;7;we;write;preferably;python;recommended;communauté;0,0;0,074;0,926;0,9531;2010-07-16 19:45:00
2010;7;16;21;6;Friday;British English;45;True;the;4;to;3;and;2;you;2;i;1;i;uploaded;windows;linux;sourceforge;autres;0,059;0,0;0,941;-0,4019;2010-07-16 21:06:00
2010;7;16;22;20;Friday;British English;58;True;the;4;bitcoin;3;on;2;i;2;quote;1;quote;hugolp;may;amwhen;run;technique;0,122;0,036;0,842;-0,6519;2010-07-16 22:20:00
2010;7;17;16;6;Saturday;British English;76;True;it;5;to;5;is;4;the;3;must;2;rounding;error;when;getinfo;converts;économie;0,035;0,068;0,897;0,3818;2010-07-17 16:06:00
2010;7;17;16;27;Saturday;British English;175;True;the;13;a;7;of;7;to;5;address;5;we;up;supply;use;they;technique;0,061;0,051;0,888;-0,1975;2010-07-17 16:27:00
2010;7;17;16;56;Saturday;British English;47;True;the;4;has;2;to;2;in;2;and;2;some;security;safeguards;lock;block;sécurité;0,115;0,091;0,794;-0,3182;2010-07-17 16:56:00
2010;7;17;21;35;Saturday;British English;122;False;the;6;to;5;now;3;this;3;block;3;download;links;available;on;everyone;technique;0,093;0,112;0,795;0,3612;2010-07-17 21:35:00
2010;7;17;22;29;Saturday;British English;223;True;the;16;a;14;it;10;to;7;of;7;i;believe;be;possible;processing;technique;0,032;0,059;0,909;0,5927;2010-07-17 22:29:00
2010;7;17;22;37;Saturday;British English;31;True;they;2;when;2;it;2;quote;1;from;1;quote;singpolyma;on;july;pmmy;autres;0,119;0,0;0,881;-0,4215;2010-07-17 22:37:00
2010;7;17;22;54;Saturday;British English;125;True;the;10;block;6;it;3;that;3;lock;3;quote;important;all;way;up;sécurité;0,175;0,059;0,766;-0,9327;2010-07-17 22:54:00
2010;7;17;23;18;Saturday;British English;32;True;the;3;to;2;commands;2;i;1;did;1;i;realize;you;were;going;communauté;0,078;0,078;0,843;0,0;2010-07-17 23:18:00
2010;7;17;23;25;Saturday;British English;71;True;the;5;to;4;i;3;from;2;on;2;quote;newlibertystandard;july;pmversion;was;autres;0,053;0,038;0,909;-0,4829;2010-07-17 23:25:00
2010;7;18;1;59;Sunday;British English;86;True;a;4;the;4;to;3;would;2;with;2;quote;llama;on;july;amthis;technique;0,096;0,151;0,753;0,6542;2010-07-18 01:59:00
2010;7;18;15;12;Sunday;British English;10;True;they;1;only;1;intended;1;for;1;intrepid;1;only;intended;for;intrepid;programmers;autres;0,0;0,0;1,0;0,0;2010-07-18 15:12:00
2010;7;18;16;6;Sunday;British English;181;True;to;10;the;7;a;6;on;5;it;5;quote;lachesis;ami;misunderstanding;my;sécurité;0,03;0,02;0,951;-0,1787;2010-07-18 16:06:00
2010;7;18;18;58;Sunday;British English;97;True;to;6;the;5;and;3;i;3;it;3;change;list;is;basically;encompassed;sécurité;0,042;0,058;0,901;0,128;2010-07-18 18:58:00
2010;7;18;20;49;Sunday;British English;347;False;pw;19;password;16;the;12;a;11;if;11;uploaded;svn;my;changes;add;technique;0,045;0,038;0,918;-0,7545;2010-07-18 20:49:00
2010;7;18;21;24;Sunday;British English;206;True;the;9;than;6;i;6;that;5;of;4;openssl;any;interface;doing;just;technique;0,037;0,095;0,867;0,921;2010-07-18 21:24:00
2010;7;18;21;56;Sunday;British English;4;True;typically;1;over;1;btc;1;N/A;0;N/A;0;over;N/A;N/A;N/A;N/A;autres;0,0;0,0;1,0;0,0;2010-07-18 21:56:00
2010;7;18;23;35;Sunday;British English;23;True;nice;1;graph;1;a;1;moving;1;average;1;nice;a;moving;average;to;technique;0,076;0,124;0,8;0,2942;2010-07-18 23:35:00
2010;7;19;4;43;Monday;British English;65;True;that;4;you;4;a;3;the;3;right;2;quite;bit;give;me;any;autres;0,0;0,0;1,0;0,0;2010-07-19 04:43:00
2010;7;19;16;1;Monday;British English;86;False;the;6;on;5;a;4;web;3;it;3;switch;run;opens;port;local;autres;0,079;0,03;0,891;-0,6528;2010-07-19 16:01:00
2010;7;19;16;20;Monday;British English;186;True;the;13;in;6;you;5;a;5;is;5;so;drop;sounds;could;tell;technique;0,073;0,047;0,88;-0,6176;2010-07-19 16:20:00
2010;7;20;18;38;Tuesday;British English;239;True;it;12;the;11;is;9;to;8;and;6;an;implementation;of;wei;nick;technique;0,07;0,097;0,833;0,6019;2010-07-20 18:38:00
2010;7;21;0;5;Wednesday;British English;116;True;the;7;file;5;to;4;settings;4;a;4;need;know;most;typical;format;autres;0,0;0,036;0,964;0,6147;2010-07-21 00:05:00
2010;7;21;5;51;Wednesday;British English;266;True;to;10;a;9;the;9;we;7;value;7;was;researching;sure;lightweight;easy;économie;0,038;0,078;0,885;0,8937;2010-07-21 05:51:00
2010;7;21;16;7;Wednesday;British English;174;True;key;6;the;6;value;5;be;5;this;5;quote;gavinandresen;july;pmi;did;économie;0,01;0,117;0,873;0,8733;2010-07-21 16:07:00
2010;7;21;17;31;Wednesday;British English;53;True;we;3;a;3;the;2;can;2;use;2;has;same;gavin;pointed;out;économie;0,0;0,117;0,883;0,6369;2010-07-21 17:31:00
2010;7;22;2;34;Thursday;British English;65;True;password;4;warning;3;is;3;rpc;3;if;2;quote;gavinandresen;on;july;dialog;communauté;0,068;0,037;0,896;-0,2732;2010-07-22 02:34:00
2010;7;23;17;7;Friday;British English;88;True;to;4;a;3;the;3;and;3;for;2;quote;gavinandresen;on;july;pmquestion;communauté;0,0;0,037;0,963;0,4927;2010-07-23 17:07:00
2010;7;23;17;14;Friday;British English;16;True;test;2;gavin;1;changes;1;look;1;good;1;changes;look;i;think;everything;technique;0,0;0,314;0,686;0,6696;2010-07-23 17:14:00
2010;7;23;17;23;Friday;British English;41;True;the;5;error;3;is;2;of;2;if;1;if;i;recall;prescribed;status;technique;0,123;0,057;0,82;-0,4404;2010-07-23 17:23:00
2010;7;23;18;24;Friday;British English;212;False;the;13;it;12;to;8;and;7;block;5;by;making;some;adjustments;was;technique;0,12;0,04;0,841;-0,9531;2010-07-23 18:24:00
2010;7;23;20;13;Friday;British English;41;True;to;3;stop;2;blocks;2;it;2;quote;1;quote;knightmb;on;july;pmis;autres;0,178;0,061;0,761;-0,5267;2010-07-23 20:13:00
2010;7;23;20;39;Friday;British English;147;True;it;7;if;6;or;5;the;5;i;4;think;disabled;default;no;config;autres;0,097;0,04;0,863;-0,8317;2010-07-23 20:39:00
2010;7;24;0;59;Saturday;British English;174;True;i;9;it;7;the;5;error;5;if;5;obviously;bug;repeats;was;follow;autres;0,058;0,088;0,854;0,6643;2010-07-24 00:59:00
2010;7;24;1;15;Saturday;British English;67;True;the;3;i;3;it;3;and;3;if;2;can;anyone;confirm;over;supposed;autres;0,159;0,034;0,807;-0,8442;2010-07-24 01:15:00
2010;7;24;2;29;Saturday;British English;10;True;the;1;http;1;authentication;1;feature;1;in;1;the;http;authentication;feature;in;autres;0,236;0,159;0,605;-0,2558;2010-07-24 02:29:00
2010;7;24;3;32;Saturday;British English;55;False;the;2;and;2;you;2;to;2;http;2;please;test;in;preparation;for;technique;0,046;0,181;0,773;0,8217;2010-07-24 03:32:00
2010;7;24;4;4;Saturday;British English;83;True;to;5;a;3;serialize;3;it;3;that;3;flatdata;workaround;field;there;cleaner;communauté;0,064;0,121;0,814;0,6272;2010-07-24 04:04:00
2010;7;25;14;46;Sunday;British English;6;True;was;1;that;1;on;1;the;1;test;1;was;that;on;the;test;technique;0,0;0,0;1,0;0,0;2010-07-25 14:46:00
2010;7;25;15;29;Sunday;British English;13;True;please;1;do;1;these;1;tests;1;on;1;please;do;these;tests;on;technique;0,0;0,321;0,679;0,6369;2010-07-25 15:29:00
2010;7;25;16;55;Sunday;British English;29;False;to;2;please;1;upgrade;1;important;1;security;1;please;upgrade;important;security;improvements;sécurité;0,078;0,307;0,615;0,7644;2010-07-25 16:55:00
2010;7;25;17;45;Sunday;British English;27;True;it;3;you;3;me;2;best;1;if;1;best;if;tell;to;privately;autres;0,0;0,139;0,861;0,6369;2010-07-25 17:45:00
